iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec
0104-275,  13, 22.2, 2016.02, 1997.66, 2019.85,  16.6086751589, 0.078, -27.3032847942, 0.116
0104-408,1755, 33.3, 2008.97, 1988.12, 2021.45,  16.6879498450, 0.010, -40.5722112059, 0.010
0105+129,   6, 13.1, 2016.09, 2006.96, 2020.05,  16.9415077971, 0.070, +13.2014421352, 0.063
0105+259,   5, 23.0, 2013.28, 1996.37, 2019.38,  16.9495263180, 0.216, +26.1857417945, 0.427
0105-008,   4,  5.3, 2017.80, 2014.97, 2020.26,  17.1118440556, 0.121,  -0.6233791690, 0.101
0105-222,   1,  0.0, 2020.64, 2020.64, 2020.64,  17.0827255829, 0.000, -21.9607657031, 0.000
0106+013,1942, 40.7, 1995.34, 1980.57, 2021.29,  17.1615462818, 0.019,  +1.5834214694, 0.030
0106+077,   1,  0.0, 2019.44, 2019.44, 2019.44,  17.3642542450, 0.000,  +7.9743636902, 0.000
0106+130,   4,  1.9, 2019.26, 2018.51, 2020.36,  17.2202908977, 1.326, +13.3372965706, 3.147
0106+315,   4,  6.6, 2017.19, 2013.03, 2019.63,  17.3661965316, 0.136, +31.8322358588, 0.177
0106+612,   5, 17.6, 2014.31, 2002.09, 2019.72,  17.4431015537, 0.063, +61.5584598778, 0.037
0106+678,   5, 24.4, 2012.96, 1995.30, 2019.72,  17.5536394215, 0.041, +68.0947824550, 0.065
0106-391,   5,  2.1, 2019.53, 2018.23, 2020.36,  17.3241631580, 3.325, -38.9155498402,10.210
0107+069,   5,  2.5, 2018.70, 2017.47, 2019.95,  17.6375795633, 0.092,  +7.2450671678, 0.066
0107+562,   4,  4.5, 2017.60, 2015.06, 2019.53,  17.7398029056, 4.071, +56.5380410744, 0.901
0107-025,   4,  1.5, 2018.53, 2017.54, 2019.07,  17.5548354968, 0.117,  -2.3313439033, 0.311
0107-045,   6, 12.5, 2016.10, 2007.03, 2019.54,  17.6287616146, 0.044,  -4.2586187993, 0.200
0107-610,  52, 17.3, 2012.01, 2003.60, 2020.90,  17.3144800858, 0.069, -60.8301277753, 0.071
0108+388,  13, 25.5, 2005.47, 1993.31, 2018.83,  17.9054865587, 0.301, +39.1078066696, 0.101
0108-079,   4,  4.1, 2017.50, 2014.97, 2019.07,  17.7084208025, 0.055,  -7.6947539153, 0.111
0108-146,   8,  5.2, 2018.51, 2015.21, 2020.36,  17.7696751199, 1.693, -14.3758063255, 3.215
0108-170,   6, 15.7, 2015.89, 2004.40, 2020.06,  17.6479641596, 0.167, -16.8076951721, 0.327
0109+026,   3,  1.2, 2018.92, 2018.26, 2019.44,  18.0710217380, 0.674,  +2.9605603973, 1.265
0109+200,   5,  1.9, 2017.57, 2016.71, 2018.61,  18.0424616893, 0.088, +20.3393787969, 0.096
0109+224, 178, 29.8, 2013.10, 1991.49, 2021.28,  18.0242696394, 0.014, +22.7441073302, 0.017
0109+351,   5, 22.3, 2012.22, 1996.44, 2018.72,  18.0539350329, 0.067, +35.3720379278, 0.088
0109-135,   6, 14.5, 2016.08, 2005.52, 2020.06,  17.9869080624, 0.075, -13.2836656958, 0.088
0110+318,   5, 23.3, 2013.33, 1996.37, 2019.72,  18.2097210297, 0.077, +32.1381757477, 0.048
0110+495,  72, 27.0, 2012.61, 1994.19, 2021.21,  18.3625282747, 0.029, +49.8066786958, 0.022
0110-361,   7, 10.3, 2017.27, 2009.77, 2020.06,  18.3160682526, 0.079, -35.8634353042, 0.097
0110-668,  14, 13.8, 2010.09, 2004.60, 2018.36,  18.0788036593, 0.311, -66.5792189146, 0.247
0111+021, 298, 33.9, 2006.46, 1987.62, 2021.48,  18.4297706113, 0.017,  +2.3714767482, 0.022
0111+131,   5, 23.0, 2011.78, 1996.20, 2019.19,  18.4771263787, 0.068, +13.4145773994, 0.113
0112+131,   5,  1.6, 2018.54, 2017.61, 2019.19,  18.7199035785, 0.179, +13.4270917829, 0.090
0112+13A,   3,  1.6, 2018.62, 2017.61, 2019.19,  18.7961131000, 0.131, +13.4128947523, 0.314
0112-017,  36, 29.4, 1998.22, 1988.32, 2017.72,  18.8212497151, 0.088,  -1.4512713511, 0.079
0112-245,   5, 10.9, 2016.48, 2008.96, 2019.85,  18.7388602994, 0.090, -24.3290769501, 0.217
0113+241,   5, 22.6, 2008.57, 1996.01, 2018.61,  19.1586152850, 0.057, +24.3815901555, 0.111
0113-118,  34, 31.2, 2005.58, 1988.04, 2019.26,  19.0521750717, 0.054, -11.6042873161, 0.059
0113-283,   9, 22.2, 2014.79, 1997.66, 2019.85,  18.8495149663, 0.087, -28.0820066055, 0.151
0113-310,   6, 15.7, 2015.81, 2004.33, 2020.06,  18.9437729543, 0.065, -30.8220558064, 0.143
0114+074,   3,  1.2, 2019.60, 2019.07, 2020.23,  19.3590266052, 0.328,  +7.7048448264, 0.966
0114+140,   7, 23.5, 2011.74, 1996.01, 2019.54,  19.3550129164, 0.052, +14.3034501996, 0.100
0114-211,   7, 11.0, 2016.89, 2009.37, 2020.36,  19.2141883507, 1.328, -20.8685802536, 1.402
0115+027,   8,  1.7, 2019.06, 2018.11, 2019.79,  19.5770072763, 0.066,  +2.9682747054, 0.083
0115-214, 325, 24.0, 2014.35, 1997.50, 2021.45,  19.4532505515, 0.019, -21.1851758802, 0.021
0116+082,   6, 17.1, 2015.29, 2002.37, 2019.51,  19.7553095008, 0.404,  +8.4985291378, 1.397
0116+319,   7, 26.8, 2006.92, 1992.97, 2019.72,  19.8958373024, 1.768, +32.1805724323, 0.704
0116-219, 108, 23.8, 2014.46, 1997.50, 2021.29,  19.7385924064, 0.022, -21.6917056199, 0.025
0117+117,   2,  0.4, 2019.29, 2019.07, 2019.51,  20.0709498778, 0.127, +12.0573123411, 0.518
0117-171,   5, 14.6, 2015.31, 2005.50, 2020.14,  19.9318579499, 0.074, -16.9024923502, 0.332
0118+111,   6,  5.1, 2018.02, 2014.44, 2019.53,  20.3708299054, 0.040, +11.4501398218, 0.135
0118-272,  25, 29.6, 2003.22, 1988.96, 2018.58,  20.1319307454, 0.106, -27.0235145828, 0.162
0118-283,   5, 14.5, 2015.27, 2005.36, 2019.88,  20.2530916615, 0.038, -28.1061606518, 0.122
0119+041,1845, 34.0, 1998.76, 1987.50, 2021.47,  20.4869237156, 0.007,  +4.3735373304, 0.010
0119+097,   2,  0.5, 2019.31, 2019.08, 2019.53,  20.4281036365, 0.078,  +9.9666286297, 0.202
0119+115,1722, 33.0, 2007.53, 1988.39, 2021.44,  20.4233126733, 0.006, +11.8306703659, 0.015
0119+247,   6, 22.2, 2011.39, 1996.37, 2018.61,  20.6617332723, 0.032, +25.0421646551, 0.049
0119+296,   5, 14.3, 2011.87, 2004.33, 2018.61,  20.6892917911, 0.071, +29.9035119550, 0.153
0119-005,   4,  1.1, 2018.65, 2018.01, 2019.07,  20.5579602566, 0.102,  -0.3002918272, 0.240
0119-011,   5, 12.0, 2015.42, 2007.03, 2019.08,  20.5727914977, 0.078,  -0.9376935607, 0.143
0119-046,   4,  3.5, 2017.66, 2015.54, 2019.08,  20.6161888856, 0.066,  -4.3575490223, 0.169
0120+137,   3,  1.6, 2018.59, 2017.61, 2019.20,  20.6906467438, 0.067, +14.0509249941, 0.462
0120+259,   5, 23.0, 2013.31, 1996.37, 2019.38,  20.9293549178, 0.032, +26.2562296613, 0.099
0120+304,   5, 14.2, 2015.17, 2005.55, 2019.72,  20.7595060182, 0.087, +30.7352549458, 0.080
0121+560,   6, 24.8, 2012.51, 1994.61, 2019.37,  21.1076126520, 0.108, +56.3144206821, 0.166
0121-040,   4,  4.1, 2017.54, 2014.97, 2019.08,  20.8990613890, 0.067,  -3.8109206168, 0.178
0121-096,   5, 13.6, 2015.18, 2005.52, 2019.08,  20.9432693406, 0.082,  -9.3842601162, 0.243
0122+278,   5, 23.0, 2013.28, 1996.37, 2019.41,  21.2328298327, 0.312, +28.0864975182, 0.199
0122+470,   5, 23.1, 2013.24, 1996.61, 2019.72,  21.2821116561, 0.126, +47.3008572012, 0.105
0122+705,   5, 24.1, 2013.10, 1995.30, 2019.38,  21.5326815977, 0.337, +70.7812182870, 0.086
0122-003,   9,  4.5, 2014.85, 2014.06, 2018.57,  21.3701827207, 0.089,  -0.0988699179, 0.153
0122-260,   5, 14.4, 2015.30, 2005.52, 2019.88,  21.3284894021, 0.075, -25.8178859043, 0.272
0122-345,   7, 18.0, 2013.86, 2002.09, 2020.06,  21.0894139206, 0.112, -34.2726261893, 0.265
0122-514,  11, 14.9, 2008.55, 2005.03, 2019.93,  21.2391311573, 0.198, -51.2211575514, 0.205
0123+257,  35, 28.0, 2006.85, 1991.33, 2019.37,  21.6783026274, 0.034, +25.9836944990, 0.055
0123+731,   5, 13.2, 2014.07, 2005.55, 2018.72,  21.7696515281, 0.575, +73.3868543344, 0.114
0123-015,   4,  1.0, 2019.06, 2018.57, 2019.54,  21.5025923849, 0.084,  -1.3451415949, 0.252
0123-048,   2,  1.5, 2019.62, 2018.87, 2020.36,  21.4020684719, 0.022,  -4.6372089383, 0.365
0123-226,   5, 15.5, 2015.08, 2004.33, 2019.88,  21.5625068908, 0.096, -22.3760008366, 0.138
0124+125,   2,  0.5, 2019.31, 2019.08, 2019.53,  21.7281159227, 0.181, +12.7639201947, 0.075
0124-086,   4,  7.6, 2016.69, 2011.49, 2019.13,  21.8179633014, 0.049,  -8.3580268349, 0.219
0124-155,   5, 11.6, 2016.61, 2008.52, 2020.14,  21.6412113275, 0.106, -15.3094768397, 0.136
0125+487,   5, 23.1, 2013.24, 1996.61, 2019.72,  22.0335974315, 0.070, +49.0183293432, 0.098
0125+628,   5, 13.2, 2015.45, 2006.66, 2019.85,  22.1273544037, 0.121, +63.1083005423, 0.055
0125-176,   5,  4.9, 2017.77, 2015.21, 2020.14,  22.0058030962, 0.117, -17.3734033003, 0.391
0125-484,   2,  0.1, 2018.39, 2018.36, 2018.43,  21.8118289511, 0.457, -48.2255819215, 0.375
0127+077,   2,  0.5, 2019.31, 2019.08, 2019.53,  22.4876956227, 0.043,  +8.0059437782, 0.882
0127+084,   9, 24.1, 2008.84, 1995.54, 2019.63,  22.6151434149, 0.063,  +8.7128254010, 0.291
0127+145,   8, 23.6, 2012.63, 1996.01, 2019.58,  22.4806131433, 0.075, +14.7799545819, 0.091
0128+383,   5, 14.2, 2015.20, 2005.52, 2019.72,  22.8613060446, 0.050, +38.5775613755, 0.061
0129+220,   5, 12.4, 2015.41, 2007.03, 2019.41,  23.0128282895, 0.099, +22.2806486714, 0.112
0129+431,   5, 23.3, 2013.20, 1996.44, 2019.72,  23.1838616418, 0.073, +43.4257391558, 0.030
0129+560,   5, 24.9, 2013.01, 1994.61, 2019.53,  23.0851972061, 0.139, +56.3445472324, 0.096
0130+242,   4,  1.9, 2018.68, 2017.54, 2019.41,  23.3526165189, 0.092, +24.4614735769, 0.104
0130+691,   5, 24.6, 2013.18, 1995.30, 2019.85,  23.6698386905, 0.272, +69.4196943318, 0.062
0130-083,   4,  2.2, 2018.11, 2016.92, 2019.13,  23.1713584956, 0.060,  -8.0680100081, 0.438
0130-171,  43, 21.8, 2006.96, 1997.50, 2019.26,  23.1811977536, 0.047, -16.9134783424, 0.039
0130-447,   6, 14.7, 2014.25, 2004.35, 2019.07,  23.2535989724, 0.912, -44.5121016671, 1.699
0131-001,   4,  4.7, 2017.44, 2014.97, 2019.63,  23.5529339645, 0.304,  +0.0625385668, 0.371
0131-522, 513, 33.5, 2017.14, 1988.01, 2021.47,  23.2740103830, 0.020, -52.0010959218, 0.016
0132-389,   6, 18.1, 2012.53, 2002.09, 2020.14,  23.6334589272, 0.092, -38.7259406092, 0.204
0133+476,2216, 39.6, 2007.15, 1981.89, 2021.48,  24.2441450287, 0.004, +47.8580833596, 0.003
0133-204,   5, 21.1, 2009.27, 1997.50, 2018.61,  23.9062891945, 0.064, -20.1460728121, 0.137
0133-410,   5,  1.2, 2018.77, 2018.06, 2019.26,  24.0119021251, 0.313, -40.7473051848, 0.092
0134+084,   2,  0.5, 2019.38, 2019.13, 2019.63,  24.3520117695, 0.133,  +8.7272706905, 0.841
0134+215,   5, 13.9, 2015.12, 2005.52, 2019.41,  24.3151039713, 0.100, +21.7622975962, 0.135
0134+311, 388, 24.8, 2013.99, 1996.37, 2021.14,  24.2863901333, 0.011, +31.3766265577, 0.014
0135+091,   5,  2.2, 2018.56, 2017.47, 2019.63,  24.4628907666, 0.047,  +9.3886475919, 0.287
0135-247,  42, 29.9, 2005.16, 1989.31, 2019.25,  24.4097768840, 0.054, -24.5149681714, 0.033
0135-274,   5, 14.3, 2015.37, 2005.55, 2019.88,  24.5409092818, 0.022, -27.1910926123, 0.201
0136+176,   6, 22.6, 2009.04, 1996.01, 2018.58,  24.9249132132, 0.111, +17.8854305109, 0.101
0136-059,   7,  6.1, 2014.95, 2012.49, 2018.58,  24.7160468417, 0.104,  -5.6689563017, 0.184
0136-231,   5, 21.1, 2009.31, 1997.50, 2018.61,  24.7394401892, 0.090, -22.9131473077, 0.171
0137+012,  37, 12.8, 2016.79, 2007.58, 2020.35,  24.9887740752, 0.042,  +1.5294829986, 0.045
0137+081,   2,  0.5, 2019.38, 2019.13, 2019.63,  24.9883072243, 0.521,  +8.4074032232, 0.459
0137+434,   5, 12.9, 2015.35, 2006.96, 2019.85,  25.2277686449, 0.112, +43.7125577120, 0.150
0137+467,   6, 23.1, 2012.47, 1996.61, 2019.72,  25.1794680820, 0.229, +46.9745808032, 0.159
0137+635,   5, 17.8, 2014.54, 2002.09, 2019.85,  25.1794912214, 0.236, +63.7685807526, 0.099
0137-158,   5, 14.6, 2015.29, 2005.52, 2020.14,  25.0184799705, 0.062, -15.5487999974, 0.101
0137-240,   1,  0.0, 2020.64, 2020.64, 2020.64,  24.9352610068, 0.000, -23.7661541940, 0.000
0137-273,   5,  4.7, 2017.84, 2015.21, 2019.95,  24.9808274162, 0.424, -27.0914388908, 0.697
0138+136,   3,  1.9, 2019.98, 2019.16, 2021.07,  25.2881191600, 0.844, +13.8912227955, 0.785
0138-097, 102, 34.1, 2012.80, 1987.22, 2021.29,  25.3576340094, 0.024,  -9.4787983990, 0.026
0138-381,   4,  2.5, 2019.54, 2018.27, 2020.78,  25.1534188298, 0.286, -37.9460588334, 0.603
0139-022,   5, 13.6, 2015.20, 2005.55, 2019.13,  25.3907923878, 0.115,  -2.0393202939, 0.115
0139-097,   4,  1.1, 2018.71, 2018.01, 2019.16,  25.4080822300, 0.120,  -9.5004962182, 0.125
0140+120,   7, 15.4, 2014.01, 2004.33, 2019.72,  25.8795512120, 0.029, +12.2619257819, 0.169
0140+412,   5, 23.4, 2013.26, 1996.44, 2019.85,  25.7632689716, 0.067, +41.4890126329, 0.085
0140+490,   5, 23.2, 2013.53, 1996.61, 2019.85,  25.9453332772, 0.282, +49.2615512893, 0.148
0140-274,   1,  0.0, 2020.64, 2020.64, 2020.64,  25.5840685984, 0.000, -27.1903681819, 0.000
0140-322,   5, 18.1, 2014.56, 2002.09, 2020.14,  25.7922149464, 0.106, -32.0157367585, 0.060
0141+268,   5, 13.9, 2015.13, 2005.52, 2019.41,  26.1398077344, 0.030, +27.0841994895, 0.107
0141+339,   2,  1.1, 2019.29, 2018.73, 2019.85,  26.0492955287, 0.064, +34.1989992090, 0.536
0141+579,   5,  4.5, 2017.63, 2015.06, 2019.53,  26.3095774647, 0.820, +58.1804977298, 0.909
0142+127,   2,  0.6, 2019.44, 2019.16, 2019.72,  26.2468092617, 0.043, +12.9969742210, 0.053
0142-278,  15, 21.0, 2015.24, 1997.66, 2018.67,  26.2641441247, 0.074, -27.5595356743, 0.117
0142-398,   5, 17.8, 2014.16, 2002.37, 2020.14,  26.2253900471, 0.086, -39.6362572336, 0.351
0143+230,   5, 22.7, 2008.58, 1996.01, 2018.72,  26.4704427248, 0.046, +23.3220272614, 0.086
0144+209,   6, 22.7, 2009.00, 1996.01, 2018.73,  26.7449323946, 0.161, +21.1734400387, 0.251
0144+487,   5, 23.2, 2013.53, 1996.61, 2019.85,  26.9073960081, 0.083, +48.9937529932, 0.134
0144+584,   8, 11.4, 2013.83, 2007.03, 2018.42,  26.9439201827, 0.166, +58.6791586563, 0.072
0145+102,   3,  1.2, 2019.75, 2019.16, 2020.36,  27.1203077834, 0.864, +10.4725859138, 1.452
0145+210,   5,  2.9, 2018.23, 2016.52, 2019.41,  26.9742619172, 0.079, +21.2610352032, 0.178
0145+386,   5, 23.4, 2013.41, 1996.44, 2019.85,  27.1015730350, 0.094, +38.9014501332, 0.129
0145+420,   4,  7.8, 2016.99, 2012.11, 2019.88,  27.1857348818, 0.018, +42.2553901843, 0.059
0146+056,  56, 29.9, 1998.51, 1988.35, 2018.23,  27.3432120108, 0.036,  +5.9315468342, 0.055
0146+092,   2,  0.7, 2019.52, 2019.19, 2019.85,  27.1718147514, 0.636,  +9.4563860283, 0.030
0147+187,   5, 22.6, 2008.54, 1996.01, 2018.58,  27.4571622764, 0.158, +18.9557254437, 0.061
0147+265,   5,  5.2, 2017.79, 2014.25, 2019.41,  27.5116874794, 0.133, +26.7744678551, 0.135
0147-076,   6, 24.3, 2008.49, 1994.82, 2019.16,  27.5112365026, 1.931,  -7.4301388924, 0.909
0148+250,   5, 13.9, 2015.14, 2005.52, 2019.41,  27.7759744090, 0.046, +25.2912951675, 0.121
0148+274,  23, 26.6, 2003.59, 1992.27, 2018.84,  27.8631090598, 0.059, +27.7449427043, 0.059
0148+546,   4,  4.5, 2017.61, 2015.06, 2019.53,  27.9011902832, 0.029, +54.9104696214, 0.083
0148-177,   5, 20.9, 2012.11, 1997.50, 2018.38,  27.7753472668, 0.040, -17.5457550146, 0.137
0149+082,   2,  0.7, 2019.52, 2019.19, 2019.85,  28.0620886912, 0.190,  +8.5282806895, 0.403
0149+120,   2,  0.7, 2019.52, 2019.19, 2019.85,  28.0278427209, 0.216, +12.2937138366, 0.533
0149+218,  96, 33.5, 2008.39, 1987.50, 2021.04,  28.0752459973, 0.019, +22.1188055133, 0.025
0149+335,   5, 23.5, 2013.43, 1996.37, 2019.88,  28.1440682992, 0.181, +33.8425440835, 0.146
0149+370,   5, 23.4, 2013.44, 1996.44, 2019.85,  28.0509164857, 0.048, +37.2682409292, 0.087
0149+710,   5, 24.1, 2013.18, 1995.30, 2019.38,  28.3577124397, 0.282, +71.2517954266, 0.048
0149-175,   5, 14.6, 2014.40, 2005.55, 2020.20,  27.9502057670, 0.079, -17.3319595895, 0.201
0149-348,   6, 18.1, 2015.10, 2002.09, 2020.20,  27.8478712315, 0.108, -34.5871882334, 0.342
0150+000,   5, 13.9, 2011.79, 2004.33, 2018.23,  28.1797915509, 0.054,  +0.3443643544, 0.157
0150+015,   4,  1.4, 2018.77, 2018.23, 2019.63,  28.1650455389, 0.124,  +1.7881622046, 0.227
0150-144,  11, 22.7, 2015.44, 1997.50, 2020.20,  28.1333852373, 0.025, -14.2109428743, 0.108
0150-193,   5, 13.2, 2015.61, 2006.96, 2020.20,  28.2562963136, 0.102, -19.1157462513, 0.104
0150-299,   5, 14.4, 2015.39, 2005.52, 2019.95,  28.1403870609, 0.061, -29.7133131259, 0.137
0150-334,  27, 31.2, 2005.15, 1988.96, 2020.20,  28.2921739041, 0.087, -33.1738505415, 0.104
0151+081,   6, 15.5, 2015.62, 2004.35, 2019.88,  28.5115426870, 0.078,  +8.3975187955, 0.228
0151+109,   4,  2.2, 2018.91, 2017.61, 2019.85,  28.5016599772, 0.068, +11.2318721117, 0.114
0151+474, 218, 26.3, 2016.14, 1995.09, 2021.37,  28.7345411942, 0.018, +47.7240387865, 0.017
0152+043,   5, 24.2, 2014.04, 1995.54, 2019.69,  28.7655227660, 0.142,  +4.6417636862, 0.225
0153+222,   5, 22.8, 2008.65, 1996.01, 2018.84,  28.9955638155, 0.064, +22.5032960167, 0.093
0153+389,   5, 15.5, 2015.02, 2004.33, 2019.88,  29.1308755922, 0.058, +39.2419232530, 0.110
0153+744,  26, 31.1, 2000.17, 1987.61, 2018.72,  29.3956873825, 0.823, +74.7120080379, 0.436
0153-149,   3,  1.8, 2019.23, 2018.42, 2020.20,  28.8885103229, 0.122, -14.7215106677, 0.771
0153-410,  12, 26.9, 2012.84, 1992.40, 2019.26,  28.9044137545, 0.121, -40.8117660612, 0.215
0154+410,   5,  2.5, 2018.52, 2017.41, 2019.88,  29.2708544534, 0.840, +41.3418384287, 0.373
0154-000,   5, 14.2, 2015.11, 2005.55, 2019.72,  29.2938954020, 0.040,  +0.1901346900, 0.146
0155+211,   5, 12.5, 2015.49, 2006.96, 2019.44,  29.5004498809, 0.009, +21.4118855655, 0.039
0155+810,   4,  1.6, 2018.62, 2017.77, 2019.41,  30.5239427200, 3.741, +81.2625770622, 0.269
0155-549,   5, 10.9, 2015.94, 2008.70, 2019.60,  29.2071346689, 0.518, -54.6634720708, 0.127
0156+128,   9, 23.9, 2013.30, 1996.01, 2019.88,  29.7344740753, 0.054, +13.1174279739, 0.133
0156+166,   3,  1.6, 2018.59, 2017.61, 2019.20,  29.7403210723, 0.403, +16.9298109265, 0.228
0156-144,   5, 22.8, 2013.73, 1997.50, 2020.26,  29.6821651299, 0.235, -14.2186439179, 0.144
0157+808,   6, 13.3, 2013.89, 2006.12, 2019.41,  30.7827957464, 1.185, +81.1036694923, 0.154
0158+031,   6, 14.2, 2015.91, 2005.52, 2019.72,  30.1700687374, 0.041,  +3.3804186722, 0.081
0158-141,   5, 14.7, 2015.34, 2005.52, 2020.26,  30.2429875144, 0.114, -13.9383271809, 0.272
0158-159,   5, 14.7, 2014.72, 2005.55, 2020.26,  30.2131201902, 0.109, -15.7102399248, 0.408
0158-404,   5,  1.2, 2018.77, 2018.06, 2019.26,  30.0493292543, 0.266, -40.1828625435, 0.091
0159+034,   5, 24.2, 2013.16, 1995.54, 2019.72,  30.4646198518, 0.079,  +3.7192384779, 0.165
0159+418,   4, 22.1, 2011.91, 1996.44, 2018.58,  30.6818887293, 0.073, +42.0878702968, 0.039
0159+723,  89, 33.7, 2010.82, 1987.59, 2021.30,  30.8891039522, 0.053, +72.5482409437, 0.018
0159+839,   4,  5.0, 2017.33, 2014.42, 2019.44,  31.8062781050, 1.074, +84.1886341883, 0.088
0159+870,   5, 15.1, 2014.74, 2004.33, 2019.44,  33.4910271619, 2.124, +87.2913129647, 0.121
0159-062,   6, 16.6, 2015.51, 2002.95, 2019.54,  30.5286028149, 0.063,  -5.9833671354, 0.103
0159-117,   5, 13.0, 2015.68, 2007.24, 2020.26,  30.4882472743, 0.077, -11.5426213489, 0.166
0159-200,   5, 13.6, 2014.97, 2005.52, 2019.07,  30.5576988074, 0.039, -19.8054141006, 0.279
0159-668,   6,  2.9, 2016.23, 2015.36, 2018.30,  30.2822668834, 0.192, -66.6368516707, 0.238
0200+304,   5, 23.5, 2012.83, 1996.37, 2019.88,  30.9389800133, 1.449, +30.6914191585, 0.996
0200+30A,   5,  8.4, 2017.33, 2011.49, 2019.88,  30.9344611936, 0.072, +30.7105100728, 0.079
0200+539,   5, 25.0, 2013.03, 1994.61, 2019.63,  30.9444055940, 0.108, +54.1993401760, 0.087
0201+088,   7, 24.3, 2009.37, 1995.54, 2019.88,  31.1448305844, 0.110,  +9.0636841720, 0.305
0201+113, 821, 32.9, 2004.45, 1988.21, 2021.12,  30.9444044068, 0.008, +11.5792804251, 0.013
0201+365,   5, 23.5, 2013.48, 1996.44, 2019.95,  31.2316499659, 0.050, +36.8216659782, 0.089
0201+398,   4,  7.8, 2017.00, 2012.11, 2019.88,  31.0216448439, 0.088, +40.0843097071, 0.161
0201+438,   5, 22.1, 2008.86, 1996.44, 2018.58,  31.2282881208, 0.221, +44.0519181584, 0.114
0201-440,   2,  1.3, 2019.72, 2019.08, 2020.36,  30.9195914952, 0.888, -43.8309229918,22.168
0202+145,   8, 14.4, 2016.66, 2005.52, 2019.88,  31.3046551460, 0.046, +14.7423294786, 0.078
0202+149,1013, 36.6, 2001.16, 1984.81, 2021.42,  31.2100578688, 0.006, +15.2364010414, 0.011
0202+240,   5, 14.5, 2011.95, 2004.33, 2018.84,  31.3388447554, 0.149, +24.2757917980, 0.164
0202+319, 805, 38.1, 2016.26, 1983.36, 2021.48,  31.2705223027, 0.005, +32.2083598850, 0.003
0202-172, 144, 33.1, 2013.54, 1988.03, 2021.11,  31.2403097040, 0.018, -17.0221779935, 0.031
0202-337,   6, 15.9, 2015.47, 2004.33, 2020.20,  31.1194336646, 0.106, -33.4806817903, 0.288
0202-765,   3, 17.4, 1998.02, 1990.60, 2007.97,  30.5570577134, 0.988, -76.3341837490, 1.176
0203+625,   8, 16.4, 2013.33, 2002.09, 2018.44,  31.7625697566, 0.185, +62.7700188299, 0.079
0203-120,   5, 11.4, 2014.36, 2007.03, 2018.44,  31.6086864005, 0.040, -11.8443679476, 0.250
0203-349,   6, 18.1, 2015.10, 2002.09, 2020.20,  31.4812922229, 0.346, -34.7358834305, 1.321
0204+316,   5, 23.6, 2013.43, 1996.37, 2019.95,  31.8957900504, 0.061, +31.8684621656, 0.055
0204-224,   5, 21.2, 2009.30, 1997.50, 2018.67,  31.5836398665, 0.109, -22.2054600825, 0.255
0205+080,   3,  1.0, 2019.85, 2019.30, 2020.29,  32.0094793778, 0.102,  +8.2449624869, 0.056
0205+643,   5, 17.5, 2014.60, 2002.37, 2019.85,  32.3999503054, 0.104, +64.6238251744, 0.106
0205+722,   5, 17.0, 2014.60, 2002.37, 2019.38,  32.4657933653, 0.151, +72.4907417298, 0.196
0205-010,   4,  3.9, 2017.64, 2015.21, 2019.16,  32.1097746142, 0.095,  -0.7956372968, 0.071
0205-242,   4,  4.7, 2017.87, 2015.21, 2019.95,  31.8891636980, 0.077, -24.0339459881, 0.214
0205-391,   5,  5.0, 2017.71, 2015.21, 2020.26,  31.8150392773, 0.179, -38.9508544010, 0.440
0206+136,  89, 25.4, 2016.40, 1996.01, 2021.37,  32.3999930238, 0.018, +13.8668755175, 0.029
0206+293,   5, 23.1, 2013.38, 1996.37, 2019.44,  32.2860182948, 0.356, +29.5460403024, 0.261
0206-048,   5, 16.6, 2014.64, 2002.56, 2019.19,  32.3781945589, 0.089,  -4.6405960142, 0.157
0206-178,   5, 10.1, 2016.36, 2008.96, 2019.07,  32.1455971227, 0.160, -17.6596337587, 0.233
0206-270,   5, 15.5, 2015.17, 2004.40, 2019.95,  32.0931495072, 0.218, -26.8385772687, 0.306
0206-625,   1,  0.0, 2013.64, 2013.64, 2013.64,  32.0048792867, 0.000, -62.2765370294, 0.000
0206-689,   5,  9.9, 2016.40, 2008.70, 2018.62,  31.9622149797, 0.587, -68.6319893189, 0.261
0207+079,   3,  1.0, 2019.85, 2019.30, 2020.29,  32.6544102535, 0.026,  +8.2066746881, 0.042
0207+507,   5,  5.2, 2017.54, 2014.42, 2019.63,  32.7832029235, 0.477, +50.9746811582, 0.213
0207-078,   6, 16.6, 2013.10, 2002.56, 2019.19,  32.5688704678, 0.158,  -7.6224151958, 0.243
0207-149,   5, 13.7, 2014.96, 2005.36, 2019.07,  32.5965851008, 0.054, -14.7497279424, 0.124
0208+106,   8, 24.4, 2015.28, 1995.54, 2019.95,  32.8049058177, 0.051, +10.8596662706, 0.075
0208-512, 652, 33.6, 2003.92, 1987.44, 2021.07,  32.6925017566, 0.031, -51.0171921803, 0.025
