iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec
0119+041,1836, 33.4, 1998.60, 1987.50, 2020.92,  20.4869237591, 0.049,  +4.3735373414, 0.059
0119+115,1643, 32.5, 2007.21, 1988.64, 2021.09,  20.4233127048, 0.020, +11.8306703469, 0.042
0119+247,   6, 22.2, 2011.39, 1996.37, 2018.61,  20.6617333142, 0.133, +25.0421646371, 0.160
0119+296,   4, 14.3, 2010.47, 2004.33, 2018.61,  20.6892918939, 0.673, +29.9035120005, 0.286
0119-005,   3,  1.0, 2018.50, 2018.01, 2018.99,  20.5579600637, 0.854,  -0.3002912950, 1.698
0119-011,   3, 11.5, 2013.50, 2007.03, 2018.51,  20.5727914773, 0.220,  -0.9376930883, 1.174
0119-046,   2,  3.0, 2017.02, 2015.54, 2018.51,  20.6161888260, 0.324,  -4.3575483625, 1.057
0120+137,   2,  1.4, 2018.29, 2017.60, 2018.97,  20.6906400567,47.912, +14.0509245491,19.000
0120+259,   3, 22.3, 2009.88, 1996.37, 2018.67,  20.9293547477, 0.285, +26.2562297104, 0.340
0120+304,   3, 13.2, 2012.90, 2005.55, 2018.72,  20.7595059985, 0.078, +30.7352549507, 0.671
0121+560,   4, 23.8, 2009.58, 1994.61, 2018.42,  21.1076127982, 0.464, +56.3144207138, 0.508
0121-040,   2,  3.6, 2016.77, 2014.97, 2018.57,  20.8990614609, 0.092,  -3.8109204955, 0.493
0121-096,   2, 13.1, 2012.04, 2005.52, 2018.57,  20.9432694485, 0.652,  -9.3842600392, 0.586
0122+278,   3, 22.3, 2009.83, 1996.37, 2018.67,  21.2328297823, 0.820, +28.0864974775, 0.107
0122+470,   3, 21.9, 2009.71, 1996.61, 2018.50,  21.2821114338, 0.433, +47.3008572001, 0.487
0122+705,   3, 23.4, 2009.52, 1995.30, 2018.67,  21.5326809747, 0.428, +70.7812184162, 0.070
0122-003,  11, 21.2, 2012.42, 1997.35, 2018.57,  21.3701827680, 0.185,  -0.0988698165, 0.330
0122-260,   3, 13.1, 2013.02, 2005.52, 2018.58,  21.3284894917, 0.528, -25.8178862893, 2.327
0122-345,   4, 15.2, 2009.68, 2002.09, 2017.32,  21.0894139400, 0.088, -34.2726264881, 0.781
0122-514,  10,  6.6, 2007.41, 2005.03, 2011.61,  21.2391311734, 0.588, -51.2211574676, 0.386
0123+257,  36, 27.5, 2006.03, 1991.19, 2018.67,  21.6783026549, 0.091, +25.9836945688, 0.175
0123+731,   4, 13.2, 2013.21, 2005.55, 2018.72,  21.7696517138, 1.443, +73.3868543295, 0.285
0123-015,   2,  0.4, 2018.78, 2018.57, 2018.99,  21.5025913672, 0.642,  -1.3451422279, 0.562
0123-048,   1,  0.0, 2018.87, 2018.87, 2018.87,  21.4020685798, 0.000,  -4.6372088609, 0.000
0123-226,   3, 14.3, 2012.63, 2004.33, 2018.61,  21.5625069546, 0.370, -22.3760006769, 0.357
0124-086,   2,  7.1, 2015.04, 2011.49, 2018.58,  21.8179633338, 0.480,  -8.3580266368, 0.350
0124-155,   3, 10.2, 2015.18, 2008.52, 2018.68,  21.6412114557, 0.156, -15.3094758516, 1.774
0125+487,   3, 21.9, 2009.71, 1996.61, 2018.51,  22.0335977044, 0.276, +49.0183299114, 0.637
0125+628,   4, 11.8, 2014.35, 2006.66, 2018.44,  22.1273548212, 0.842, +63.1083005976, 0.182
0125-176,   1,  0.0, 2018.35, 2018.35, 2018.35,  22.0058033037, 0.000, -17.3734015477, 0.000
0125-484,   2,  0.1, 2018.39, 2018.35, 2018.43,  21.8118295640, 5.318, -48.2255841816, 7.129
0127+084,   6, 21.4, 2003.78, 1995.54, 2016.92,  22.6151434527, 0.072,  +8.7128255638, 0.230
0127+145,   7, 23.6, 2011.94, 1996.00, 2019.58,  22.4806133272, 0.155, +14.7799548040, 0.853
0128+383,   3, 13.2, 2012.95, 2005.52, 2018.73,  22.8613059978, 0.862, +38.5775613367, 0.422
0129+220,   3, 11.6, 2013.38, 2007.03, 2018.67,  23.0128281783, 0.275, +22.2806487784, 0.444
0129+431,   3, 22.1, 2009.65, 1996.43, 2018.51,  23.1838618348, 0.441, +43.4257396682, 0.521
0129+560,   2, 23.8, 2006.52, 1994.61, 2018.42,  23.0851973318, 0.018, +56.3445472015, 0.032
0130+242,   2,  1.2, 2018.13, 2017.54, 2018.72,  23.3526165381, 0.063, +24.4614735113, 0.016
0130+691,   3, 23.1, 2009.57, 1995.30, 2018.44,  23.6698395860, 1.069, +69.4196944410, 0.333
0130-083,   2,  1.7, 2017.75, 2016.92, 2018.58,  23.1713585911, 0.123,  -8.0680099885, 0.545
0130-171,  41, 21.4, 2006.36, 1997.50, 2018.89,  23.1811979119, 1.037, -16.9134787117, 3.208
0130-447,   5, 13.7, 2013.29, 2004.35, 2018.05,  23.2536007348, 7.883, -44.5121046155,11.278
0131-001,   3, 19.7, 2009.79, 1997.35, 2017.06,  23.5529338327, 0.612,  +0.0625386713, 0.739
0131-522, 476, 33.1, 2016.96, 1988.01, 2021.12,  23.2740103805, 0.113, -52.0010959346, 0.092
0132-097,   2,  5.6, 2005.15, 2002.37, 2007.93,  23.6486102801,15.394,  -9.5174674381,19.229
0132-389,   5, 16.2, 2011.00, 2002.09, 2018.27,  23.6334588359, 0.474, -38.7259402884, 1.996
0133+476,2104, 39.2, 2006.89, 1981.89, 2021.13,  24.2441450368, 0.030, +47.8580833663, 0.023
0133-204,   4, 21.1, 2007.18, 1997.50, 2018.61,  23.9062892900, 0.169, -20.1460727915, 0.313
0133-410,   3,  0.8, 2018.51, 2018.06, 2018.89,  24.0119006989, 1.084, -40.7473056598, 0.911
0134+215,   3, 13.2, 2012.89, 2005.52, 2018.72,  24.3151040978, 0.482, +21.7622974226, 1.332
0134+311, 379, 24.8, 2013.93, 1996.37, 2021.14,  24.2863901428, 0.050, +31.3766265531, 0.053
0134+329,  36, 28.9, 2009.28, 1990.83, 2019.70,  24.4220818056, 0.217, +33.1597439027, 0.812
0135+091,   3,  1.5, 2018.01, 2017.47, 2018.97,  24.4628874622,15.652,  +9.3886482503,11.704
0135-247,  40, 29.5, 2004.51, 1989.31, 2018.79,  24.4097769325, 0.238, -24.5149683786, 0.438
0135-274,   2, 13.1, 2012.08, 2005.55, 2018.61,  24.5409094498, 0.160, -27.1910933576, 5.153
0136+176,   5, 22.6, 2007.35, 1996.00, 2018.58,  24.9249132248, 0.498, +17.8854306374, 0.238
0136-059,   7, 21.2, 2012.07, 1997.35, 2018.58,  24.7160470187, 0.135,  -5.6689561456, 0.192
0136-231,   3, 21.1, 2004.59, 1997.50, 2018.61,  24.7394402619, 0.253, -22.9131471683, 0.512
0137+012,  33, 12.8, 2016.77, 2007.58, 2020.35,  24.9887740870, 0.203,  +1.5294831262, 0.364
0137+434,   3, 11.5, 2013.16, 2006.96, 2018.51,  25.2277685727, 1.572, +43.7125577431, 2.072
0137+467,   4, 21.9, 2009.42, 1996.61, 2018.51,  25.1794685440, 0.399, +46.9745809737, 0.713
0137+635,   3, 16.4, 2011.83, 2002.09, 2018.44,  25.1794920897, 1.163, +63.7685808041, 0.146
0137-158,   2, 12.9, 2011.95, 2005.52, 2018.38,  25.0184804068, 0.536, -15.5487995041, 6.945
0137-273,   1,  0.0, 2018.67, 2018.67, 2018.67,  24.9808276676, 0.000, -27.0914386851, 0.000
0138+136,   1,  0.0, 2021.07, 2021.07, 2021.07,  25.2881074042, 0.000, +13.8912341121, 0.000
0138-097,  86, 33.8, 2011.53, 1987.22, 2021.04,  25.3576339847, 0.244,  -9.4787982993, 0.603
0138-381,   3,  2.5, 2019.34, 2018.27, 2020.78,  25.1534174337, 3.138, -37.9460568376, 1.048
0139-022,   2, 13.0, 2012.07, 2005.55, 2018.58,  25.3907924920, 0.326,  -2.0393205382, 3.129
0139-097,   2,  0.6, 2018.31, 2018.01, 2018.61,  25.4080824189, 0.053,  -9.5004960060, 0.521
0140+120,   4, 14.3, 2010.42, 2004.33, 2018.58,  25.8795512458, 0.205, +12.2619259114, 0.313
0140+412,   3, 22.1, 2009.67, 1996.43, 2018.57,  25.7632689672, 0.284, +41.4890126681, 0.429
0140+490,   2, 22.0, 2007.59, 1996.61, 2018.57,  25.9453337314, 0.334, +49.2615511120, 0.266
0140-322,   4, 16.2, 2013.16, 2002.09, 2018.27,  25.7922148250, 0.591, -32.0157365609, 1.412
0141+268,   3, 13.2, 2012.89, 2005.52, 2018.72,  26.1398077596, 0.302, +27.0841994978, 0.473
0141+339,   1,  0.0, 2018.73, 2018.73, 2018.73,  26.0492955548, 0.000, +34.1989994340, 0.000
0141+579,   1,  0.0, 2018.42, 2018.42, 2018.42,  26.3095782861, 0.000, +58.1804983000, 0.000
0142-278,  13, 21.0, 2015.00, 1997.65, 2018.67,  26.2641441527, 0.266, -27.5595354791, 0.573
0142-398,   4, 16.0, 2012.67, 2002.37, 2018.33,  26.2253900191, 0.306, -39.6362570840, 1.693
0143+230,   4, 22.7, 2006.34, 1996.00, 2018.72,  26.4704427502, 0.123, +23.3220272872, 0.146
0144+209,   5, 22.7, 2007.29, 1996.00, 2018.73,  26.7449323583, 0.311, +21.1734401139, 0.365
0144+487,   2, 22.0, 2007.59, 1996.61, 2018.57,  26.9073962268, 0.090, +48.9937530176, 0.017
0144+584,   8, 16.0, 2011.95, 2002.43, 2018.42,  26.9439202754, 0.383, +58.6791587361, 0.337
0145+210,   3,  2.5, 2018.07, 2016.51, 2018.97,  26.9742616862, 0.744, +21.2610359201, 1.816
0145+386,   3, 22.3, 2009.92, 1996.43, 2018.73,  27.1015729293, 0.318, +38.9014501276, 0.576
0145+420,   2,  6.5, 2015.34, 2012.11, 2018.57,  27.1857349867, 0.017, +42.2553902174, 0.389
0146+056,  54, 25.6, 1998.38, 1988.35, 2013.95,  27.3432120139, 0.068,  +5.9315469811, 0.150
0147+187,   4, 22.6, 2006.31, 1996.00, 2018.58,  27.4571623923, 0.081, +18.9557256047, 0.172
0147+265,   3,  4.7, 2017.32, 2014.25, 2018.97,  27.5116873470, 0.413, +26.7744684815, 1.736
0147-076,   3, 22.0, 2006.46, 1996.60, 2018.61,  27.5112374970, 6.244,  -7.4301384787, 6.755
0148+250,   3, 13.2, 2012.90, 2005.52, 2018.73,  27.7759744793, 0.528, +25.2912951792, 0.752
0148+274,  24, 27.6, 2003.07, 1991.19, 2018.84,  27.8631090077, 0.099, +27.7449426183, 0.146
0148+546,   2, 14.6, 2011.13, 2003.82, 2018.44,  27.9011909306, 0.239, +54.9104696423, 0.755
0148-177,   4, 20.9, 2011.37, 1997.50, 2018.38,  27.7753473353, 0.527, -17.5457546902, 1.717
0149+218,  94, 33.5, 2007.26, 1987.50, 2021.04,  28.0752461071, 0.157, +22.1188055189, 0.159
0149+335,   3, 22.5, 2009.94, 1996.37, 2018.84,  28.1440681914, 0.561, +33.8425440116, 0.396
0149+370,   3, 22.4, 2009.96, 1996.43, 2018.84,  28.0509163450, 0.306, +37.2682408618, 0.323
0149+710,   3, 23.4, 2009.66, 1995.30, 2018.72,  28.3577127480, 0.306, +71.2517953825, 0.092
0149-175,   3, 12.8, 2011.47, 2005.55, 2018.38,  27.9502059892, 0.861, -17.3319584381, 2.117
0149-348,   2, 16.2, 2010.21, 2002.09, 2018.33,  27.8478711500, 0.061, -34.5871874270, 1.559
0150+000,   4, 12.7, 2010.18, 2004.33, 2017.06,  28.1797914936, 0.203,  +0.3443643354, 0.579
0150+015,   2,  0.7, 2018.61, 2018.26, 2018.97,  28.1650449288, 2.146,  +1.7881630314, 2.716
0150-144,  10, 22.1, 2014.76, 1997.50, 2019.56,  28.1333855428, 0.684, -14.2109424455, 2.313
0150-193,   2, 11.5, 2012.69, 2006.96, 2018.42,  28.2562961510, 0.880, -19.1157450048, 2.277
0150-299,   2, 13.2, 2012.09, 2005.52, 2018.67,  28.1403872816, 0.555, -29.7133128704, 3.259
0150-334,  26, 29.4, 2004.57, 1988.96, 2018.33,  28.2921738875, 0.244, -33.1738502786, 0.397
0151+081,   3, 12.7, 2012.13, 2004.35, 2017.06,  28.5115426786, 0.201,  +8.3975187041, 0.222
0151+109,   2,  1.4, 2018.30, 2017.60, 2018.99,  28.5016504199,52.553, +11.2318689207,21.483
0151+474, 198, 26.1, 2015.84, 1995.09, 2021.15,  28.7345412366, 0.135, +47.7240387545, 0.106
0152+043,   5, 24.2, 2010.87, 1995.54, 2019.69,  28.7655223813, 0.471,  +4.6417640079, 0.769
0153+222,   4, 22.8, 2006.41, 1996.00, 2018.84,  28.9955637976, 0.181, +22.5032961486, 0.115
0153+389,   3, 14.5, 2012.59, 2004.33, 2018.84,  29.1308754401, 0.444, +39.2419231626, 0.416
0153+744,  26, 31.1, 2000.16, 1987.61, 2018.72,  29.3956875505, 0.885, +74.7120081672, 0.425
0153-149,   1,  0.0, 2018.42, 2018.42, 2018.42,  28.8885101750, 0.000, -14.7215095110, 0.000
0153-410,  10, 26.5, 2011.45, 1992.39, 2018.89,  28.9044133880, 0.668, -40.8117657536, 1.084
0154+410,   2,  0.4, 2018.79, 2018.58, 2018.99,  29.2708541482, 3.883, +41.3418381010, 0.139
0154-000,   4, 12.7, 2013.96, 2005.55, 2018.27,  29.2938952145, 0.617,  +0.1901346393, 1.614
0155+211,   3, 11.9, 2013.47, 2006.96, 2018.84,  29.5004497301, 1.292, +21.4118853354, 1.958
0155-549,   4,  9.1, 2015.03, 2008.70, 2017.77,  29.2071346492, 0.633, -54.6634717113, 0.563
0156+128,   6, 23.5, 2010.52, 1996.00, 2019.54,  29.7344741327, 0.156, +13.1174280721, 0.169
0156+166,   2,  1.4, 2018.29, 2017.60, 2018.97,  29.7403180652,30.838, +16.9298115063,10.217
0156-144,   2, 20.9, 2007.96, 1997.50, 2018.42,  29.6821650899, 0.042, -14.2186428578, 2.081
0157+808,   3,  9.3, 2013.19, 2007.93, 2017.23,  30.7827965951, 2.592, +81.1036695016, 0.387
0158+031,   4, 14.2, 2015.13, 2005.52, 2019.69,  30.1700685518, 0.931,  +3.3804187581, 1.526
0158-141,   2, 12.9, 2011.98, 2005.52, 2018.44,  30.2429877893, 0.572, -13.9383264999, 3.351
0158-159,   3, 12.9, 2011.98, 2005.55, 2018.42,  30.2131202231, 0.396, -15.7102393052, 2.082
0158-404,   3,  0.8, 2018.51, 2018.06, 2018.89,  30.0493284258, 2.189, -40.1828629811, 1.047
0159+034,   3, 22.7, 2010.28, 1995.54, 2018.27,  30.4646195024, 0.485,  +3.7192388324, 0.436
0159+418,   3, 22.1, 2005.14, 1996.43, 2018.58,  30.6818887181, 0.415, +42.0878705329, 0.212
0159+723,  77, 33.4, 2009.61, 1987.59, 2020.99,  30.8891040253, 0.311, +72.5482409385, 0.085
0159+839,   2,  2.8, 2015.82, 2014.41, 2017.23,  31.8062783846, 0.000, +84.1886341560, 0.236
0159+870,   4, 13.9, 2013.56, 2004.33, 2018.27,  33.4910271021, 6.676, +87.2913129075, 0.185
0159-062,   2, 15.7, 2010.78, 2002.95, 2018.61,  30.5286030225, 0.182,  -5.9833669612, 0.580
0159-117,   2, 11.2, 2012.84, 2007.24, 2018.44,  30.4882474142, 0.343, -11.5426206038, 1.342
0159-200,   3, 12.9, 2012.79, 2005.52, 2018.44,  30.5576989572, 0.696, -19.8054137281, 2.274
0159-668,   6,  2.9, 2016.23, 2015.35, 2018.30,  30.2822672741, 2.478, -66.6368516274, 0.650
0200+304,   3, 22.5, 2008.91, 1996.37, 2018.88,  30.9389803708, 3.395, +30.6914196908, 0.823
0200+30A,   3,  7.5, 2016.44, 2011.49, 2018.99,  30.9344610887, 0.585, +30.7105100455, 0.376
0200+539,   2, 23.8, 2006.53, 1994.61, 2018.44,  30.9444062181, 0.336, +54.1993402713, 0.013
0201+088,   5, 22.8, 2005.30, 1995.54, 2018.33,  31.1448304850, 0.118,  +9.0636844592, 0.530
0201+113, 810, 32.9, 2004.38, 1988.21, 2021.12,  30.9444044139, 0.027, +11.5792804110, 0.044
0201+365,   3, 22.4, 2009.97, 1996.43, 2018.88,  31.2316498936, 0.395, +36.8216660840, 0.500
0201+398,   2,  6.5, 2015.34, 2012.11, 2018.58,  31.0216449186, 0.185, +40.0843098740, 0.086
0201+438,   3, 22.1, 2003.87, 1996.43, 2018.58,  31.2282881838, 0.513, +44.0519183426, 0.354
0202+145,   5, 14.3, 2015.33, 2005.52, 2019.79,  31.3046554524, 0.507, +14.7423291734, 0.896
0202+149, 996, 35.9, 2001.10, 1984.81, 2020.69,  31.2100578890, 0.023, +15.2364010131, 0.041
0202+240,   4, 14.5, 2010.53, 2004.33, 2018.84,  31.3388447961, 0.365, +24.2757919249, 0.196
0202+319, 720, 37.8, 2015.82, 1983.36, 2021.13,  31.2705223957, 0.065, +32.2083598671, 0.050
0202-172, 124, 33.0, 2012.60, 1988.03, 2021.04,  31.2403097758, 0.196, -17.0221781621, 0.283
0202-337,   2, 14.0, 2011.33, 2004.33, 2018.33,  31.1194336507, 0.547, -33.4806811395, 0.316
0202-765,   3, 17.4, 1998.02, 1990.60, 2007.97,  30.5570547472, 7.938, -76.3341821532, 1.270
0203+625,   7, 16.4, 2012.76, 2002.09, 2018.44,  31.7625703178, 0.722, +62.7700187578, 0.242
0203-120,   4, 11.4, 2013.58, 2007.03, 2018.44,  31.6086864858, 0.188, -11.8443675927, 0.944
0203-349,   2, 16.3, 2010.22, 2002.09, 2018.35,  31.4812923157, 1.898, -34.7358818494, 1.551
0204+316,   3, 22.5, 2009.90, 1996.37, 2018.88,  31.8957900247, 0.260, +31.8684622871, 0.276
0204-224,   3, 21.2, 2004.61, 1997.50, 2018.67,  31.5836398772, 0.225, -22.2054598728, 0.535
0205+080,   1,  0.0, 2020.29, 2020.29, 2020.29,  32.0094775194, 0.000,  +8.2449608088, 0.000
0205+643,   3, 16.1, 2011.94, 2002.37, 2018.50,  32.3999499902, 0.650, +64.6238250842, 0.164
0205+722,   3, 16.4, 2012.02, 2002.37, 2018.72,  32.4657934784, 0.190, +72.4907416558, 0.019
0205-010,   2, 21.3, 2007.98, 1997.35, 2018.61,  32.1097746324, 0.398,  -0.7956369725, 0.544
0205-242,   1,  0.0, 2018.72, 2018.72, 2018.72,  31.8891638530, 0.000, -24.0339460673, 0.000
0205-391,   1,  0.0, 2018.35, 2018.35, 2018.35,  31.8150393346, 0.000, -38.9508520771, 0.000
0206+136,  75, 25.1, 2015.69, 1996.00, 2021.10,  32.3999931063, 0.075, +13.8668755883, 0.253
0206+293,   3, 22.5, 2009.95, 1996.37, 2018.88,  32.2860183667, 0.633, +29.5460404021, 0.393
0206-048,   2, 16.1, 2010.62, 2002.56, 2018.67,  32.3781941868, 2.465,  -4.6405958775, 0.105
0206-178,   2,  9.5, 2013.73, 2008.96, 2018.50,  32.1455970886, 0.270, -17.6596338921, 0.007
0206-270,   2, 14.3, 2011.56, 2004.40, 2018.72,  32.0931491532, 1.510, -26.8385796705, 4.791
0206-625,   1,  0.0, 2013.63, 2013.63, 2013.63,  32.0048792249, 0.000, -62.2765368836, 0.000
0206-689,   5,  9.9, 2016.40, 2008.70, 2018.62,  31.9622143114, 2.818, -68.6319892725, 2.310
0207+079,   1,  0.0, 2020.29, 2020.29, 2020.29,  32.6544083420, 0.000,  +8.2066730970, 0.000
0207+507,   2,  4.0, 2016.43, 2014.41, 2018.44,  32.7832029032, 0.770, +50.9746812172, 0.374
0207-078,   3, 16.1, 2008.91, 2002.56, 2018.67,  32.5688704111, 4.944,  -7.6224149926, 5.264
0207-149,   3, 13.1, 2012.76, 2005.36, 2018.50,  32.5965851707, 1.000, -14.7497280011, 0.397
0208+106,   5, 23.5, 2013.10, 1995.54, 2019.06,  32.8049060118, 0.255, +10.8596662962, 0.621
0208-512, 632, 33.6, 2003.67, 1987.44, 2021.07,  32.6925017953, 0.091, -51.0171922055, 0.086
0209+168,   4, 22.4, 2010.26, 1996.20, 2018.64,  32.9532455473, 0.305, +17.1229782302, 0.202
0209-162,   3, 12.9, 2012.82, 2005.55, 2018.50,  32.9573362743, 0.273, -15.9719017972, 1.044
0210+119,   3, 11.6, 2013.22, 2007.03, 2018.61,  33.2715961337, 0.123, +12.2196975876, 0.522
0210+181,   4, 22.7, 2006.37, 1996.00, 2018.67,  33.2938721375, 0.192, +18.3404022983, 0.150
0210+225,   2,  7.3, 2015.23, 2011.59, 2018.88,  33.2201453228, 0.438, +22.7478481923, 0.688
0210+366,   3, 12.0, 2013.44, 2006.96, 2018.92,  33.4507993880, 1.101, +36.8761130015, 0.923
0210+515,   3, 11.4, 2013.29, 2007.03, 2018.44,  33.5747270823, 0.804, +51.7477633561, 0.217
0210-075,   2, 16.1, 2010.62, 2002.56, 2018.67,  33.3194601244, 3.495,  -7.3256866714, 0.431
0210-180,   2, 10.0, 2013.51, 2008.52, 2018.50,  33.0943481879, 0.320, -17.7706510022, 0.770
0211+091,   1,  0.0, 2020.29, 2020.29, 2020.29,  33.4328565882, 0.000,  +9.4226998314, 0.000
0211+171,  24, 12.9, 2016.77, 2007.48, 2020.35,  33.6871368895, 0.276, +17.3804200103, 0.288
0212+735,1344, 38.4, 1989.98, 1981.69, 2020.11,  34.3783889622, 0.102, +73.8257282431, 0.028
0212-039,   2, 16.1, 2010.62, 2002.56, 2018.67,  33.7979428454, 3.760,  -3.7188597439, 0.573
0212-214,   1,  0.0, 2018.72, 2018.72, 2018.72,  33.6695971452, 0.000, -21.2246768400, 0.000
0212-620,  14,  6.1, 2015.20, 2012.22, 2018.30,  33.5675186188, 1.302, -61.8260162749, 0.407
0213+051,   3, 11.4, 2014.14, 2006.96, 2018.33,  33.9792113063, 1.299,  +5.4070985041, 1.750
0213+443,   2, 22.0, 2007.61, 1996.61, 2018.61,  34.0715486905, 0.236, +44.6287213017, 0.750
0213-013,   2, 16.0, 2010.73, 2002.73, 2018.72,  34.0508830318, 0.323,  -1.0885620810, 1.331
0213-015,   2, 16.0, 2010.73, 2002.73, 2018.72,  34.0235994273, 0.094,  -1.3009436306, 0.304
0213-026,   5, 21.4, 2012.47, 1997.35, 2018.72,  33.9250720452, 0.218,  -2.3824312066, 0.370
0214+083,   4, 15.4, 2014.87, 2004.33, 2019.69,  34.3213540955, 0.198,  +8.6177498168, 0.377
0214-085,   3, 21.4, 2010.16, 1997.35, 2018.72,  34.2610930240, 0.269,  -8.3478754738, 0.566
0214-105,   3, 11.5, 2013.18, 2007.03, 2018.51,  34.1619826169, 0.247, -10.2841655334, 1.014
0214-330,   2, 16.3, 2010.22, 2002.09, 2018.35,  34.2007727063, 0.309, -32.7946791500, 2.610
0214-522,   7, 15.6, 2010.74, 2003.68, 2019.28,  34.0133247085, 0.845, -52.0034660734, 2.135
0215+015, 324, 29.9, 2012.97, 1991.19, 2021.05,  34.4539781162, 0.036,  +1.7471386223, 0.051
0215-015,   3, 16.0, 2011.96, 2002.73, 2018.73,  34.4791641006, 0.092,  -1.3640884376, 0.404
0215-167,   3, 21.0, 2010.01, 1997.50, 2018.51,  34.4885393067, 0.209, -16.5195752748, 1.043
0216+011,  18, 25.6, 2017.69, 1995.54, 2021.10,  34.7792686922, 0.093,  +1.3499629046, 0.143
0216+472,   2, 13.1, 2012.06, 2005.52, 2018.61,  34.8473330671, 0.737, +47.4611129894, 1.047
0216+478,   3, 14.3, 2011.41, 2004.35, 2018.61,  34.8611502532, 0.817, +48.1107946245, 0.042
0217+166,   4, 22.7, 2006.37, 1996.00, 2018.67,  35.0031615526, 0.242, +16.8746083558, 0.111
0217+324,   3, 22.6, 2009.91, 1996.37, 2018.92,  35.2002208434, 0.230, +32.6851288525, 0.299
0217-189,   4, 21.0, 2007.02, 1997.50, 2018.51,  34.8381738230, 0.322, -18.7107628286, 0.887
0218+095,   3,  5.1, 2016.26, 2013.28, 2018.35,  35.2241762590, 0.365,  +9.7597719521, 1.177
0218-132,   1,  0.0, 2020.50, 2020.50, 2020.50,  35.3010518857, 0.000, -13.0466181467, 0.000
0218-133,   3, 21.2, 2009.96, 1997.35, 2018.51,  35.1175732609, 0.273, -13.0886289676, 0.806
0218-220,   3, 21.2, 2004.63, 1997.50, 2018.73,  35.1464589761, 0.250, -21.8533553056, 0.443
0219+096,   3,  1.5, 2018.02, 2017.47, 2018.99,  35.5650303664,26.882,  +9.8771721766, 5.629
0219+428,  21, 17.9, 2002.31, 1992.08, 2010.01,  35.6650479242, 0.100, +43.0354996773, 0.059
0219+628,   2,  5.7, 2015.63, 2012.76, 2018.50,  35.8733627370, 0.725, +63.1214736624, 0.145
0219-164,   3, 21.1, 2010.03, 1997.50, 2018.57,  35.5030211041, 0.550, -16.2545966918, 0.362
0219-474,   2,  0.1, 2018.24, 2018.18, 2018.30,  35.3715230524, 0.292, -47.2157476949, 1.084
