iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec, med_err_ra, med_err_dec
1550+703,   1,  0.0, 2020.64, 2020.64, 2020.64, 237.4852215714, 0.000, +70.2155800029, 0.000, 0.181, 0.144
1550+789,   3,  0.5, 2018.90, 2018.57, 2019.07, 237.1561269024, 1.014, +78.7573695992, 0.149, 0.352, 0.260
1550-238,  12,  1.1, 2019.48, 2018.97, 2020.06, 238.4826879312, 1.630, -23.9782257573, 2.192, 0.406, 0.962
1550-242,  26, 22.6, 2013.08, 1997.50, 2020.06, 238.3817825652, 0.044, -24.3683433599, 0.080, 0.217, 0.415
1550-269,   8, 21.1, 2011.41, 1997.50, 2018.61, 238.5102908219, 0.134, -27.0778427209, 0.262, 0.211, 0.518
1551+130,   7, 22.0, 2005.05, 1996.01, 2018.05, 238.3862411560, 0.059, +12.9476985568, 0.412, 0.212, 0.527
1551-416,   5,  8.3, 2016.89, 2011.15, 2019.41, 238.8254916637, 0.269, -41.8421373640, 0.659, 0.331, 1.954
1552+301,   4,  1.9, 2018.54, 2017.59, 2019.51, 238.6224911212, 0.732, +30.0219397445, 0.352, 1.199, 1.338
1552-033,   5,  5.6, 2018.05, 2014.42, 2020.06, 238.8781172377, 0.021,  -3.4470888769, 0.132, 0.086, 0.193
1552-249,   5,  3.6, 2017.89, 2016.57, 2020.14, 238.9374323372, 0.091, -25.1366319371, 0.334, 0.194, 0.468
1553+113,   5, 23.8, 2013.12, 1995.54, 2019.32, 238.9293500918, 0.102, +11.1901017132, 0.150, 0.183, 0.332
1554+185,   5, 13.8, 2014.99, 2005.55, 2019.32, 239.2284015874, 0.133, +18.4204380827, 0.303, 0.318, 0.574
1554-272,   6,  3.5, 2018.25, 2016.61, 2020.14, 239.2680780379, 0.121, -27.4127099948, 0.180, 0.186, 0.445
1554-643,  24, 15.1, 2012.44, 2003.60, 2018.74, 239.7095181380, 0.128, -64.5415659565, 0.105, 0.324, 0.551
1555+001, 369, 39.7, 2007.82, 1981.46, 2021.21, 239.4643082173, 0.010,  -0.0306704983, 0.011, 0.347, 0.504
1555+030,   5, 14.2, 2015.07, 2005.52, 2019.72, 239.4698470832, 0.086,  +2.8910785064, 0.126, 0.130, 0.307
